,Train_accuracy,Train_accuracy_original,Test_accuracy,epoch number
0,0.13473999500274658,0.2533000111579895,0.25380000472068787,1
1,0.1426199972629547,0.2813200056552887,0.28110000491142273,2
2,0.15150000154972076,0.3197999894618988,0.31779998540878296,3
3,0.1531600058078766,0.33357998728752136,0.33009999990463257,4
4,0.15620000660419464,0.3371799886226654,0.33959999680519104,5
5,0.15700000524520874,0.3372200131416321,0.34470000863075256,6
6,0.16279999911785126,0.35284000635147095,0.350600004196167,7
7,0.16354000568389893,0.3621399998664856,0.3598000109195709,8
8,0.16752000153064728,0.36212000250816345,0.36329999566078186,9
9,0.16684000194072723,0.36333999037742615,0.36239999532699585,10
10,0.17159999907016754,0.3631199896335602,0.3646000027656555,11
11,0.1727599948644638,0.3729400038719177,0.3765000104904175,12
12,0.17659999430179596,0.38561999797821045,0.3815000057220459,13
13,0.1797800064086914,0.38482001423835754,0.3817000091075897,14
14,0.18107999861240387,0.3899199962615967,0.39079999923706055,15
15,0.1820800006389618,0.3827599883079529,0.37950000166893005,16
16,0.1838199943304062,0.37470000982284546,0.3668000102043152,17
17,0.18503999710083008,0.3824400007724762,0.37139999866485596,18
18,0.18449999392032623,0.37003999948501587,0.3659999966621399,19
19,0.19222000241279602,0.3815799951553345,0.37220001220703125,20
20,0.19317999482154846,0.3844200074672699,0.38199999928474426,21
21,0.19767999649047852,0.3868800103664398,0.3725999891757965,22
22,0.20180000364780426,0.3921000063419342,0.3799999952316284,23
23,0.20482000708580017,0.377020001411438,0.36559998989105225,24
24,0.20795999467372894,0.38916000723838806,0.3781000077724457,25
25,0.21174000203609467,0.3779599964618683,0.3700999915599823,26
26,0.21182000637054443,0.3733200132846832,0.36309999227523804,27
27,0.21446000039577484,0.3659600019454956,0.34860000014305115,28
28,0.22628000378608704,0.37525999546051025,0.3596000075340271,29
29,0.2274799942970276,0.37981998920440674,0.3698999881744385,30
30,0.228520005941391,0.370059996843338,0.35749998688697815,31
31,0.23375999927520752,0.36805999279022217,0.35499998927116394,32
32,0.23216000199317932,0.3560599982738495,0.33869999647140503,33
33,0.23768000304698944,0.3523400127887726,0.3402999937534332,34
34,0.24089999496936798,0.33706000447273254,0.3206999897956848,35
35,0.24848000705242157,0.35335999727249146,0.3353999853134155,36
36,0.25492000579833984,0.3350200057029724,0.31529998779296875,37
37,0.2648400068283081,0.3249399960041046,0.3052000105381012,38
38,0.2668600082397461,0.3513999879360199,0.3310999870300293,39
39,0.27191999554634094,0.33414000272750854,0.3179999887943268,40
40,0.26927998661994934,0.32717999815940857,0.3073999881744385,41
41,0.30177998542785645,0.3354800045490265,0.3142000138759613,42
42,0.3029400110244751,0.34681999683380127,0.32100000977516174,43
43,0.30577999353408813,0.3068000078201294,0.28349998593330383,44
44,0.3079800009727478,0.28657999634742737,0.2574999928474426,45
45,0.3244200050830841,0.32194000482559204,0.29429998993873596,46
46,0.33114001154899597,0.323419988155365,0.30300000309944153,47
47,0.3591800034046173,0.31564000248908997,0.2865000069141388,48
48,0.35657998919487,0.29701998829841614,0.26669999957084656,49
49,0.37073999643325806,0.30757999420166016,0.2782000005245209,50
50,0.39302000403404236,0.32043999433517456,0.2915000021457672,51
51,0.38923999667167664,0.29660001397132874,0.26460000872612,52
52,0.39452001452445984,0.27862000465393066,0.24160000681877136,53
53,0.44655999541282654,0.3003000020980835,0.25839999318122864,54
54,0.43347999453544617,0.3024199903011322,0.26249998807907104,55
55,0.45034000277519226,0.2831999957561493,0.24160000681877136,56
56,0.45142000913619995,0.2500999867916107,0.20839999616146088,57
57,0.48385998606681824,0.2653599977493286,0.2150000035762787,58
58,0.48802000284194946,0.26660001277923584,0.227400004863739,59
59,0.5070800185203552,0.2798199951648712,0.23759999871253967,60
60,0.5391799807548523,0.27932000160217285,0.226500004529953,61
61,0.535099983215332,0.24831999838352203,0.2020999938249588,62
62,0.5804200172424316,0.25534000992774963,0.1981000006198883,63
63,0.5933600068092346,0.2636600136756897,0.2093999981880188,64
64,0.6078199744224548,0.2706199884414673,0.2078000009059906,65
65,0.6040199995040894,0.2804200053215027,0.21850000321865082,66
66,0.6179999709129333,0.2630999982357025,0.20340000092983246,67
67,0.6707599759101868,0.2793000042438507,0.21940000355243683,68
68,0.6713799834251404,0.24770000576972961,0.17319999635219574,69
69,0.7012400031089783,0.2856999933719635,0.2248000055551529,70
70,0.7059400081634521,0.258760005235672,0.18039999902248383,71
71,0.7213799953460693,0.26434001326560974,0.1949000060558319,72
72,0.7556399703025818,0.286980003118515,0.21610000729560852,73
73,0.7753400206565857,0.26919999718666077,0.1858000010251999,74
74,0.7776600122451782,0.26556000113487244,0.19020000100135803,75
75,0.8249199986457825,0.27597999572753906,0.20469999313354492,76
76,0.8242800235748291,0.2788800001144409,0.1940000057220459,77
77,0.8208000063896179,0.2644200026988983,0.181099995970726,78
78,0.7823799848556519,0.2668200135231018,0.20250000059604645,79
79,0.8880000114440918,0.27094000577926636,0.17730000615119934,80
80,0.8623200058937073,0.26052001118659973,0.1599999964237213,81
81,0.8838199973106384,0.2708599865436554,0.18209999799728394,82
82,0.8740599751472473,0.2588199973106384,0.16210000216960907,83
83,0.8588399887084961,0.26078000664711,0.16949999332427979,84
84,0.9046000242233276,0.272599995136261,0.18219999969005585,85
85,0.8875600099563599,0.27101999521255493,0.16990000009536743,86
86,0.9072200059890747,0.2687000036239624,0.1818999946117401,87
87,0.9307000041007996,0.2736800014972687,0.18140000104904175,88
88,0.903980016708374,0.2707599997520447,0.1800999939441681,89
89,0.9373199939727783,0.2703799903392792,0.17579999566078186,90
90,0.9315999746322632,0.27476000785827637,0.18639999628067017,91
91,0.9664999842643738,0.2746799886226654,0.18330000340938568,92
92,0.9426800012588501,0.2734600007534027,0.18320000171661377,93
93,0.9147999882698059,0.2697800099849701,0.18019999563694,94
94,0.9549800157546997,0.2771199941635132,0.18119999766349792,95
